,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
242,스타벅스,신당역사거리점,음식,커피점/카페,서울특별시,중구,신당동,37.565940863069,127.016440661325
243,스타벅스대치사거리점,대치사거리점,음식,커피점/카페,서울특별시,강남구,대치2동,37.5033568327036,127.058815537065
244,스타벅스중구저동점,중구저동점,음식,커피점/카페,서울특별시,중구,을지로동,37.5643689326381,126.99033643077
245,스타벅스,명동남산,음식,커피점/카페,서울특별시,중구,명동,37.560740440582,126.986446485318
246,스타벅스,보라매타운점,음식,커피점/카페,서울특별시,동작구,신대방2동,37.4914233391678,126.923356791891
247,스타벅스,여의도일신점,음식,커피점/카페,서울특별시,영등포구,여의동,37.527905068142,126.920219188165
248,스타벅스커피여의도IFC1F,,음식,커피점/카페,서울특별시,영등포구,여의동,37.5251722235016,126.924863083917
249,스타벅스,구의역점,음식,커피점/카페,서울특별시,광진구,구의1동,37.5370020758048,127.08401043594
250,스타벅스,서울대치과병원점,음식,커피점/카페,서울특별시,종로구,이화동,37.5804478224547,126.997184076959
251,스타벅스가든파이브,,음식,커피점/카페,서울특별시,송파구,문정2동,37.4782606521025,127.119370608348
252,스타벅스강남점,강남점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4978317500288,127.028564755794
253,스타벅스커피가산브이타워,,음식,커피점/카페,서울특별시,금천구,가산동,37.4772240529873,126.88368419181
254,스타벅스연대동문,연대동문점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5664080915476,126.946321109963
255,스타벅스,큰길타워점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5023907598919,127.040652567424
256,스타벅스동교삼거리점,동교삼거리점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5588126454804,126.927345295972
257,스타벅스,이대이씨씨점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5642810556138,126.950301476769
258,스타벅스차병원사거리점,차병원사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5080422802738,127.035354656802
259,스타벅스낙성대DT점,낙성대DT점,음식,커피점/카페,서울특별시,관악구,인헌동,37.4761982963166,126.965000105251
260,스타벅스압구정로데오역,,음식,커피점/카페,서울특별시,강남구,청담동,37.5265378643378,127.040513119755
261,스타벅스,서초동점,음식,커피점/카페,서울특별시,서초구,서초1동,37.4859161526789,127.021572760891
262,스타벅스,송파개롱역점,음식,커피점/카페,서울특별시,송파구,오금동,37.5089890769025,127.128171659166
263,스타벅스,청담공원점,음식,커피점/카페,서울특별시,강남구,삼성1동,37.518687851269,127.051439622604
264,스타벅스구파발역점,구파발역점,음식,커피점/카페,서울특별시,은평구,진관동,37.6342747302578,126.918523186011
265,스타벅스,종암점,음식,커피점/카페,서울특별시,성북구,종암동,37.6013098726705,127.034276237521
266,스타벅스한남동점,한남동점,음식,커피점/카페,서울특별시,용산구,한남동,37.5347996427069,127.010920838672
267,스타벅스커피마포염리,,음식,커피점/카페,서울특별시,마포구,염리동,37.5439913688051,126.947462780197
268,스타벅스성신여대정문,,음식,커피점/카페,서울특별시,성북구,동선동,37.5908296207397,127.018842126834
269,스타벅스,용산역써밋R점,음식,커피점/카페,서울특별시,용산구,한강로동,37.5274519538612,126.96522007234
270,스타벅스,목동오목로점,음식,커피점/카페,서울특별시,양천구,목1동,37.5259149373251,126.868376108501
271,스타벅스,송파개롱역점,음식,커피점/카페,서울특별시,송파구,가락2동,37.4969832953838,127.13626162278
272,스타벅스,미아뉴타운점,음식,커피점/카페,서울특별시,강북구,삼각산동,37.6183841817231,127.021108114965
273,스타벅스,국회의사당역점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5278654998234,126.916882222676
274,스타벅스월계이마트점,월계이마트점,음식,커피점/카페,서울특별시,노원구,월계3동,37.6265010290164,127.061966366957
275,스타벅스,강남구청정문점,음식,커피점/카페,서울특별시,강남구,청담동,37.5183012998145,127.045958023572
276,스타벅스송파위례점,송파위례점,음식,커피점/카페,서울특별시,송파구,위례동,37.478547924507,127.143743892245
277,스타벅스화곡DT점,화곡DT점,음식,커피점/카페,서울특별시,강서구,화곡4동,37.5350639785405,126.863112302322
278,스타벅스문정하비오점,문정하비오점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4796170833121,127.124872301331
279,스타벅스,국회대로점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5302599014954,126.919574282578
280,스타벅스,마포경찰서후문,음식,커피점/카페,서울특별시,마포구,아현동,37.5509928534831,126.953588789673
281,스타벅스,,음식,커피점/카페,서울특별시,중구,광희동,37.568723638008,127.007653750847
282,스타벅스,착한빵,음식,커피점/카페,서울특별시,중구,약수동,37.5523517113372,127.01088131917
283,스타벅스,미스리,음식,커피점/카페,서울특별시,금천구,가산동,37.4729469004299,126.881124967202
284,스타벅스,신림DT점,음식,커피점/카페,서울특별시,관악구,조원동,37.4809690919517,126.908401196644
285,스타벅스,미스리,음식,커피점/카페,서울특별시,종로구,삼청동,37.5806482952864,126.981659292931
286,스타벅스,청담사거리점,음식,커피점/카페,서울특별시,강남구,청담동,37.5237598736832,127.046850137088
287,스타벅스방이역점,방이역점,음식,커피점/카페,서울특별시,송파구,오금동,37.5085452424071,127.126638532343
288,스타벅스,연신내역사거리점,음식,커피점/카페,서울특별시,은평구,불광2동,37.6186831321768,126.922045359427
289,스타벅스,을지로내외빌딩점,음식,커피점/카페,서울특별시,중구,명동,37.5664831848697,126.983663297339
290,스타벅스,서초우성사거리점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4935120699427,127.029220063815
291,스타벅스구로디지털타워점,구로디지털타워점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4833815145927,126.896505106137
292,스타벅스,압구정역2점,음식,커피점/카페,서울특별시,강남구,신사동,37.5240469060232,127.027896853364
293,스타벅스,천호이마트점,음식,커피점/카페,서울특별시,강동구,천호2동,37.538963301202,127.125197579521
294,스타벅스,구파발사거리,음식,커피점/카페,서울특별시,은평구,진관동,37.6396051116528,126.919103095201
295,스타벅스,한강진역점,음식,커피점/카페,서울특별시,용산구,한남동,37.5371047787248,127.001102780123
296,스타벅스,가양역점,음식,커피점/카페,서울특별시,강서구,등촌3동,37.5615852559942,126.853258269858
297,스타벅스,홍제역점,음식,커피점/카페,서울특별시,서대문구,홍제1동,37.5886595039272,126.943833500618
298,스타벅스역점,,음식,커피점/카페,서울특별시,동작구,상도3동,37.4999334554962,126.931761952017
299,스타벅스신도림점,신도림점,음식,커피점/카페,서울특별시,구로구,신도림동,37.5054652551996,126.883942407396
300,스타벅스잠실대교남단점,잠실대교남단점,음식,커피점/카페,서울특별시,송파구,잠실6동,37.5157795174384,127.098885013703
301,스타벅스,서초구청점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4844272247247,127.030049982544
302,스타벅스,은평구청입구점,음식,커피점/카페,서울특별시,은평구,응암1동,37.6010828997358,126.92664807468
303,스타벅스,신촌역점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5563004624862,126.934500325448
304,스타벅스송파구청점,송파구청점,음식,커피점/카페,서울특별시,송파구,방이2동,37.5146007564183,127.107405691887
305,스타벅스을지로센타,을지로센터,음식,커피점/카페,서울특별시,중구,명동,37.5669442676094,126.984890874694
306,스타벅스,갤러리아팰리스점,음식,커피점/카페,서울특별시,송파구,잠실3동,37.5106637669365,127.094467266876
307,스타벅스건국클래식점,건국클래식점,음식,커피점/카페,서울특별시,광진구,자양3동,37.53835036397,127.070902015585
308,스타벅스예술의전당점,예술의전당점,음식,커피점/카페,서울특별시,서초구,서초3동,37.4811273444246,127.013483063726
309,스타벅스숙대입구역점,숙대입구역점,음식,커피점/카페,서울특별시,용산구,남영동,37.5442249085445,126.971925105405
310,스타벅스연희DT점,연희DT점,음식,커피점/카페,서울특별시,서대문구,연희동,37.5701889114964,126.933883655016
311,스타벅스,굽은다리역점,음식,커피점/카페,서울특별시,강동구,명일1동,37.5454117382449,127.143206032202
312,스타벅스신천역점,신천역점,음식,커피점/카페,서울특별시,송파구,잠실본동,37.5114533637489,127.081200820667
313,스타벅스신림사거리점,신림사거리점,음식,커피점/카페,서울특별시,관악구,신림동,37.4846311218944,126.930487328505
314,스타벅스,묵동이마트점,음식,커피점/카페,서울특별시,중랑구,묵1동,37.6138290492447,127.077541387095
315,스타벅스삼선교점,삼선교점,음식,커피점/카페,서울특별시,성북구,삼선동,37.5887239609069,127.007320332261
316,스타벅스,송파방이DT점,음식,커피점/카페,서울특별시,송파구,방이1동,37.5065088438119,127.120565823608
317,스타벅스,잠실역점,음식,커피점/카페,서울특별시,송파구,잠실6동,37.5153249372707,127.099535260634
318,스타벅스,삼성점,음식,커피점/카페,서울특별시,강남구,삼성2동,37.5069442507099,127.055580896323
319,스타벅스,중앙대점,음식,커피점/카페,서울특별시,동작구,흑석동,37.5069358330654,126.958128851814
320,스타벅스,이태원거리점,음식,커피점/카페,서울특별시,용산구,한남동,37.5350115103926,126.99757784334
321,스타벅스,내방역점,음식,커피점/카페,서울특별시,서초구,방배4동,37.4900145248382,126.99245761598
322,스타벅스,보라매대교점,음식,커피점/카페,서울특별시,관악구,보라매동,37.491037581936,126.925522181434
323,스타벅스,성수역점,음식,커피점/카페,서울특별시,성동구,성수2가3동,37.5432225413094,127.056945343256
324,스타벅스,도곡역점,음식,커피점/카페,서울특별시,강남구,대치1동,37.4921723983972,127.057395337984
325,스타벅스외대정문점,외대정문점,음식,커피점/카페,서울특별시,동대문구,이문1동,37.5953751605981,127.059209152241
326,스타벅스,고대안암병원점,음식,커피점/카페,서울특별시,성북구,안암동,37.5884849860916,127.031701809695
327,스타벅스서울대역점,서울대역점,음식,커피점/카페,서울특별시,관악구,중앙동,37.4816269954237,126.95220514259
328,스타벅스,경기대점,음식,커피점/카페,서울특별시,서대문구,충현동,37.5637406982349,126.964616455685
329,스타벅스,올림픽공원북문점,음식,커피점/카페,서울특별시,강동구,성내1동,37.5254709132425,127.125932145036
330,스타벅스서강광흥창역점,서강광흥창역점,음식,커피점/카페,서울특별시,마포구,서강동,37.549418048525,126.931678534065
331,스타벅스충정타워,,음식,커피점/카페,서울특별시,서대문구,충현동,37.5598884579046,126.964069882556
332,스타벅스이수역사거리점,이수역사거리점,음식,커피점/카페,서울특별시,서초구,방배4동,37.4859872810427,126.983047389605
333,스타벅스강남우성점,강남우성점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4923527985882,127.030693855019
334,스타벅스공릉역점,공릉역점,음식,커피점/카페,서울특별시,노원구,공릉1동,37.6263661213083,127.072254551413
335,스타벅스중랑역점,중랑역점,음식,커피점/카페,서울특별시,중랑구,상봉2동,37.5930740403772,127.074728919101
336,스타벅스종각점,종각점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5699505724323,126.984521790682
337,스타벅스상암디지털큐브점상암디지털큐브점,상암디지털큐브점,음식,커피점/카페,서울특별시,마포구,상암동,37.5763006405148,126.889225742053
338,스타벅스청담영동대로점,청담영동대로점,음식,커피점/카페,서울특별시,강남구,청담동,37.5221789486327,127.056440999381
339,스타벅스,수서점,음식,커피점/카페,서울특별시,강남구,수서동,37.4880133628924,127.101842066177
340,스타벅스,강남대로논현점,음식,커피점/카페,서울특별시,서초구,반포1동,37.507360608756,127.022582353053
341,스타벅스,안국점,음식,커피점/카페,서울특별시,종로구,가회동,37.5773666774701,126.98563245418
342,스타벅스,삼성현대힐점,음식,커피점/카페,서울특별시,강남구,삼성2동,37.5134718899824,127.052704674305
343,스타벅스,연희동점,음식,커피점/카페,서울특별시,서대문구,연희동,37.566797454407,126.930502161135
344,스타벅스,답십리역점,음식,커피점/카페,서울특별시,동대문구,답십리1동,37.568495187971,127.051102662847
345,스타벅스이수역점,이수역점,음식,커피점/카페,서울특별시,서초구,방배4동,37.4864978042431,126.982689936644
346,스타벅스,동대문점,음식,커피점/카페,서울특별시,중구,광희동,37.5651606310157,127.007191644785
347,스타벅스양천향교역점,양천향교역점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5669203191806,126.840442028048
348,스타벅스,서울극장점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5696872619054,126.991645690511
349,스타벅스,삼성역섬유센터R점,음식,커피점/카페,서울특별시,강남구,대치2동,37.5075786596138,127.060560942124
350,스타벅스삼성도심공항점,삼성도심공항점,음식,커피점/카페,서울특별시,강남구,삼성1동,37.5098191857712,127.057908690998
351,스타벅스,등촌역점,음식,커피점/카페,서울특별시,양천구,목3동,37.5489513412167,126.868050547835
352,스타벅스,이수자이점,음식,커피점/카페,서울특별시,동작구,사당1동,37.4844280516707,126.980908852661
353,스타벅스,타임스퀘어B2점,음식,커피점/카페,서울특별시,영등포구,영등포동,37.5172126661057,126.903914224263
354,스타벅스,선릉점,음식,커피점/카페,서울특별시,강남구,대치4동,37.5037642661984,127.0511760602
355,스타벅스명동길점,명동길점,음식,커피점/카페,서울특별시,중구,명동,37.5620508533364,126.9858514681
356,스타벅스,군자역점,음식,커피점/카페,서울특별시,광진구,군자동,37.5569305034381,127.079012895356
357,스타벅스,목동7단지점,음식,커피점/카페,서울특별시,양천구,목1동,37.5280085767202,126.870595896767
358,스타벅스강북구청사거리점,강북구청사거리점,음식,커피점/카페,서울특별시,강북구,수유3동,37.6400334380793,127.02732798436
359,스타벅스뱅뱅사거리점,뱅뱅사거리점,음식,커피점/카페,서울특별시,강남구,도곡1동,37.4885559134485,127.032473020123
360,스타벅스종로수송점,종로수송점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5716655130709,126.980683542366
361,스타벅스선정릉역점,선정릉역점,음식,커피점/카페,서울특별시,강남구,삼성2동,37.5107751239617,127.044549435311
362,스타벅스마포트라팰점,마포트라팰점,음식,커피점/카페,서울특별시,마포구,아현동,37.5522442617746,126.955506568425
363,스타벅스방배카페입구점,방배카페입구점,음식,커피점/카페,서울특별시,서초구,방배본동,37.4972370082012,126.985676893834
364,스타벅스학여울점,학여울점,음식,커피점/카페,서울특별시,강남구,대치2동,37.4979912661689,127.068507100293
365,스타벅스,사당로데오점,음식,커피점/카페,서울특별시,서초구,방배2동,37.4773384162976,126.982147054224
366,스타벅스,아현역점,음식,커피점/카페,서울특별시,서대문구,북아현동,37.5600799504002,126.956144217185
367,스타벅스,종로관철점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5690710988316,126.985982688043
368,스타벅스,건대스타씨티점,음식,커피점/카페,서울특별시,광진구,자양3동,37.5369968145663,127.072944230258
369,스타벅스,신림포도몰점,음식,커피점/카페,서울특별시,관악구,서원동,37.4838447505118,126.930215862294
370,스타벅스,,음식,커피점/카페,서울특별시,서대문구,북가좌2동,37.582341142203,126.911859060314
371,스타벅스,관악서울대입구R점,음식,커피점/카페,서울특별시,관악구,낙성대동,37.4792984699941,126.952791670408
372,스타벅스,압구정신원빌딩R점,음식,커피점/카페,서울특별시,강남구,압구정동,37.527387399188,127.033091753681
373,스타벅스,광화문우체국점,음식,커피점/카페,서울특별시,종로구,종로1.2.3.4가동,37.5698319313931,126.978082271963
374,스타벅스,문정법원로R점,음식,커피점/카페,서울특별시,송파구,문정2동,37.4878840133883,127.120580668252
375,스타벅스,금호역점,음식,커피점/카페,서울특별시,성동구,금호4가동,37.548027825008,127.015329383298
376,스타벅스,가산에스케이점,음식,커피점/카페,서울특별시,금천구,가산동,37.4814819459092,126.880398452512
377,스타벅스,독립문역점,음식,커피점/카페,서울특별시,종로구,교남동,37.5716323367569,126.961371477076
378,스타벅스,봉은사역점,음식,커피점/카페,서울특별시,강남구,삼성1동,37.5150235503471,127.063103291854
379,스타벅스,이촌점,음식,커피점/카페,서울특별시,용산구,이촌1동,37.5186365047611,126.977265025442
380,스타벅스,강남교보타워R점,음식,커피점/카페,서울특별시,서초구,서초4동,37.5037508251603,127.024088422942
381,스타벅스노원마들역점,노원마들역점,음식,커피점/카페,서울특별시,노원구,상계10동,37.6609627165363,127.057078652885
382,스타벅스마곡나루역점,마곡나루역점,음식,커피점/카페,서울특별시,강서구,가양1동,37.5680294825785,126.825946975642
383,스타벅스,이태원점,음식,커피점/카페,서울특별시,용산구,이태원1동,37.5343029422413,126.994781275664
384,스타벅스,서울타워점,음식,커피점/카페,서울특별시,용산구,용산2가동,37.5511113627592,126.98785574876
385,스타벅스올림픽평화의문점,올림픽평화의문점,음식,커피점/카페,서울특별시,송파구,방이2동,37.5157850739286,127.116316775923
386,스타벅스,까치산역점,음식,커피점/카페,서울특별시,강서구,화곡1동,37.5322853352387,126.846035970796
387,스타벅스,방배점,음식,커피점/카페,서울특별시,서초구,방배4동,37.4919441682448,126.99050928001
388,스타벅스,여의도역점,음식,커피점/카페,서울특별시,영등포구,여의동,37.523357078957,126.923429755471
389,스타벅스,여의도의사당점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5300751437533,126.921047769836
390,스타벅스,은평이마트점,음식,커피점/카페,서울특별시,은평구,응암1동,37.6008195056276,126.920491206786
391,스타벅스,,음식,커피점/카페,서울특별시,서초구,잠원동,37.5148500163394,127.019520989445
392,스타벅스,홍대공항철도역점,음식,커피점/카페,서울특별시,마포구,서교동,37.5574955580318,126.925191088816
393,스타벅스,한티역점,음식,커피점/카페,서울특별시,강남구,대치1동,37.496615204091,127.055213389641
394,스타벅스,학동역점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5146002603752,127.030745538681
395,스타벅스,신용산역점,음식,커피점/카페,서울특별시,용산구,한강로동,37.5287598044147,126.966401274358
396,스타벅스,월곡역점,음식,커피점/카페,서울특별시,성북구,월곡2동,37.6018196933437,127.040441763055
397,스타벅스,몬테소리점,음식,커피점/카페,서울특별시,서초구,서초4동,37.4982589797032,127.026828896545
398,스타벅스,신촌아트레온점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5565510166296,126.94031422834
399,스타벅스석촌역,석촌역,음식,커피점/카페,서울특별시,송파구,석촌동,37.5042460725183,127.106013406608
400,스타벅스,순화동에이스점,음식,커피점/카페,서울특별시,중구,소공동,37.5635826036441,126.969202890528
401,스타벅스,신촌대로점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.5561993158556,126.939277954266
402,스타벅스,서래마을입구점,음식,커피점/카페,서울특별시,서초구,반포4동,37.4992570081851,126.998542320991
403,스타벅스,장한평역점,음식,커피점/카페,서울특별시,동대문구,장안1동,37.562347565346,127.065476564871
404,스타벅스,사당역점,음식,커피점/카페,서울특별시,동작구,사당1동,37.4784758997485,126.981351491879
405,스타벅스,포스코점,음식,커피점/카페,서울특별시,강남구,대치2동,37.5057645704233,127.057925714358
406,스타벅스,서울세관사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5149114670439,127.035741342646
407,스타벅스선릉로점,선릉로점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5049537931293,127.046716041969
408,스타벅스,을지병원사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5191511988017,127.028627805482
409,스타벅스미아역점,미아역점,음식,커피점/카페,서울특별시,강북구,미아동,37.626133124926,127.026557543462
410,스타벅스,은행사거리점,음식,커피점/카페,서울특별시,노원구,중계1동,37.6504980859283,127.075977431142
411,스타벅스신대방삼거리역점,신대방삼거리역점,음식,커피점/카페,서울특별시,동작구,상도3동,37.4999334554962,126.931761952017
412,스타벅스,송파헬리오시티점,음식,커피점/카페,서울특별시,송파구,가락1동,37.4976057949232,127.102518841
413,스타벅스,우장산역점,음식,커피점/카페,서울특별시,강서구,발산1동,37.5495850540676,126.835923608019
414,스타벅스,상봉역점,음식,커피점/카페,서울특별시,중랑구,상봉1동,37.596931775537,127.086458400452
415,스타벅스,자양사거리점,음식,커피점/카페,서울특별시,광진구,자양1동,37.5373601422673,127.082546387004
416,스타벅스마포일진빌딩점,마포일진빌딩점,음식,커피점/카페,서울특별시,마포구,용강동,37.5404674503959,126.946358128038
417,스타벅스천호로데오점,천호로데오점,음식,커피점/카페,서울특별시,강동구,천호3동,37.5378346304637,127.12731542401
418,스타벅스,마포용강동점,음식,커피점/카페,서울특별시,마포구,용강동,37.5411962174171,126.942206318632
419,스타벅스,용산리첸시아점,음식,커피점/카페,서울특별시,용산구,원효로1동,37.5379280661978,126.967960705689
420,스타벅스,송파나루역DT점,음식,커피점/카페,서울특별시,송파구,송파1동,37.5108197943058,127.110255915191
421,스타벅스,서울시청점,음식,커피점/카페,서울특별시,중구,명동,37.5662979098695,126.979941681875
422,스타벅스,자양점,음식,커피점/카페,서울특별시,광진구,자양3동,37.5356695214728,127.069158822263
423,스타벅스용산역점,용산역점,음식,커피점/카페,서울특별시,용산구,한강로동,37.527902979157,126.963222625326
424,스타벅스,상도역점,음식,커피점/카페,서울특별시,동작구,상도1동,37.5032276822549,126.948431169421
425,스타벅스,압구정윤성빌딩점,음식,커피점/카페,서울특별시,강남구,압구정동,37.5228272843511,127.028602772391
426,스타벅스,효창공원앞역점,음식,커피점/카페,서울특별시,용산구,효창동,37.5392358564137,126.962963885014
427,스타벅스,북촌로점,음식,커피점/카페,서울특별시,종로구,가회동,37.579437112041,126.986453481237
428,스타벅스,가락본동점,음식,커피점/카페,서울특별시,송파구,가락본동,37.4948807737535,127.118768373869
429,스타벅스,충무로역점,음식,커피점/카페,서울특별시,중구,필동,37.5614259780878,126.993907621239
430,스타벅스,마리오아울렛점,음식,커피점/카페,서울특별시,금천구,가산동,37.47843551394,126.885068137309
431,스타벅스,잠실시그마타워점,음식,커피점/카페,서울특별시,송파구,잠실6동,37.514608606632,127.102496257967
432,스타벅스,명일역점,음식,커피점/카페,서울특별시,강동구,명일1동,37.5525521814196,127.143769399034
433,스타벅스,몽촌토성역점,음식,커피점/카페,서울특별시,송파구,방이2동,37.5168335004047,127.113137000359
434,스타벅스,구로NC점,음식,커피점/카페,서울특별시,구로구,구로5동,37.5006334843974,126.882758973119
435,스타벅스,노원역점,음식,커피점/카페,서울특별시,노원구,상계6.7동,37.6547599052796,127.060001689909
436,스타벅스명동메트로,,음식,커피점/카페,서울특별시,중구,명동,37.5651230629393,126.983715734748
437,스타벅스역삼럭키,,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4922256105997,127.039391664754
438,스타벅스,역삼포스코점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4993703754632,127.033792423212
439,스타벅스,고대점,음식,커피점/카페,서울특별시,성북구,안암동,37.58391819363,127.029688991151
440,스타벅스,현대미아점,음식,커피점/카페,서울특별시,성북구,길음2동,37.6083915431599,127.028725560472
441,스타벅스,강남대로점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5031321984073,127.025555471117
442,스타벅스,역삼대로점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5018745487421,127.039222819099
443,스타벅스중계역점,중계역점,음식,커피점/카페,서울특별시,노원구,상계6.7동,37.6481544698442,127.06215871021
444,스타벅스,수유역점,음식,커피점/카페,서울특별시,강북구,번1동,37.6380230767307,127.026107842176
445,스타벅스커리학동사거리점,커리학동사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5223902189029,127.037952943537
446,스타벅스,선릉역점,음식,커피점/카페,서울특별시,강남구,역삼2동,37.5039411013992,127.048515927976
447,스타벅스,상암MBC점,음식,커피점/카페,서울특별시,마포구,상암동,37.5811104968407,126.890965756325
448,스타벅스경복아파트점,경복아파트점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5090200893742,127.040352822046
449,스타벅스,여의도한양증권점,음식,커피점/카페,서울특별시,영등포구,여의동,37.5223993583573,126.929088635937
450,스타벅스,서초중앙로점,음식,커피점/카페,서울특별시,서초구,반포4동,37.5016551524635,127.011539185408
451,스타벅스,상명아트홀점,음식,커피점/카페,서울특별시,종로구,이화동,37.5833599952328,127.002715512416
452,스타벅스,지에스타워점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5018857412981,127.037277378321
453,스타벅스,신논현역점,음식,커피점/카페,서울특별시,서초구,반포1동,37.5053148456229,127.023626959081
454,스타벅스석촌서호점,석촌서호점,음식,커피점/카페,서울특별시,송파구,삼전동,37.5063641179998,127.096611664662
455,스타벅스서울중앙우체국점,서울중앙우체국점,음식,커피점/카페,서울특별시,중구,명동,37.561586555079,126.982156500678
456,스타벅스마포아크로타워점,마포아크로타워점,음식,커피점/카페,서울특별시,마포구,도화동,37.5414563490381,126.949139204869
457,스타벅스,서울아트센터점,음식,커피점/카페,서울특별시,서초구,서초3동,37.4806673259512,127.012347140463
458,스타벅스,한솔빌딩점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.4997401884001,127.034941231236
459,스타벅스,회기역사거리점,음식,커피점/카페,서울특별시,동대문구,회기동,37.590844453232,127.056016389771
460,스타벅스,교대점,음식,커피점/카페,서울특별시,서초구,서초1동,37.4923876590647,127.014217033954
461,스타벅스,서소문점,음식,커피점/카페,서울특별시,중구,소공동,37.5634032341473,126.975510103913
462,스타벅스,,음식,커피점/카페,서울특별시,중구,명동,37.5601964424547,126.982911122996
463,스타벅스구로하이엔드점,구로하이엔드점,음식,커피점/카페,서울특별시,구로구,구로3동,37.4816050678561,126.89346712375
464,스타벅스,논현역점,음식,커피점/카페,서울특별시,서초구,잠원동,37.5115343141544,127.020627628152
465,스타벅스,왕십리역점,음식,커피점/카페,서울특별시,성동구,왕십리도선동,37.5627419871963,127.033880102501
466,스타벅스삼성교점,삼성교점,음식,커피점/카페,서울특별시,강남구,대치2동,37.5078134808243,127.065172799171
467,스타벅스목동점,목동점,음식,커피점/카페,서울특별시,양천구,목5동,37.5363828248169,126.878537146195
468,스타벅스조선호텔후문,,음식,커피점/카페,서울특별시,중구,소공동,37.5637640159767,126.980757256014
469,스타벅스,동부이촌동점,음식,커피점/카페,서울특별시,용산구,이촌1동,37.5210700185566,126.969052722363
470,스타벅스,명일이마트점,음식,커피점/카페,서울특별시,강동구,명일2동,37.5540007430118,127.155987402893
471,스타벅스,용산해링턴스퀘어점,음식,커피점/카페,서울특별시,용산구,한강로동,37.5268959526616,126.966551441628
472,스타벅스,테헤란로아남타워점,음식,커피점/카페,서울특별시,강남구,역삼1동,37.5037402561125,127.044842676369
473,스타벅스,청량리역사점,음식,커피점/카페,서울특별시,동대문구,전농1동,37.584191612425,127.051129904848
474,스타벅스,신월동DT점,음식,커피점/카페,서울특별시,양천구,신월5동,37.5382615529332,126.82707017183
475,스타벅스,장위뉴타운점,음식,커피점/카페,서울특별시,성북구,장위3동,37.6179928706422,127.05152740981
476,스타벅스,영등포시장교차로점,음식,커피점/카페,서울특별시,영등포구,영등포동,37.5204523235818,126.904443773284
477,스타벅스,선유도역1번출구점,음식,커피점/카페,서울특별시,영등포구,양평2동,37.53828239732,126.893648464904
478,스타벅스,태릉입구역DT점,음식,커피점/카페,서울특별시,노원구,공릉1동,37.6192490146291,127.079298179451
479,스타벅스,등촌대로점,음식,커피점/카페,서울특별시,강서구,염창동,37.5507214550561,126.866597823954
480,스타벅스,도산사거리점,음식,커피점/카페,서울특별시,강남구,논현2동,37.5195925191515,127.0340973514
481,스타벅스,,음식,커피점/카페,서울특별시,광진구,중곡1동,37.5628143785149,127.081328799736
482,스타벅스,서울역사점,음식,커피점/카페,서울특별시,용산구,남영동,37.5548283309992,126.971711545358
483,스타벅스,강남세곡점,음식,커피점/카페,서울특별시,강남구,세곡동,37.4672651860229,127.099908542356
484,스타벅스,대치한티점,음식,커피점/카페,서울특별시,강남구,대치4동,37.4985184500709,127.052090642489
485,스타벅스,중곡점,음식,커피점/카페,서울특별시,광진구,중곡1동,37.5576889014947,127.079207291007
486,스타벅스,목동10단지점,음식,커피점/카페,서울특별시,양천구,신정7동,37.5153963621361,126.859587375178
487,스타벅스,정동점,음식,커피점/카페,서울특별시,종로구,사직동,37.5685637529013,126.970051158151
