,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,위도,경도
150,커피빈,이태원몬드리안호텔점,음식,커피점/카페,서울특별시,용산구,이태원1동,37.5285578989796,126.993093416648
151,커피빈코리아상암동SBS,,음식,커피점/카페,서울특별시,마포구,상암동,37.5797036414778,126.892752778902
152,커피빈,왕십리민자역사점,음식,커피점/카페,서울특별시,성동구,행당1동,37.5614361598608,127.038379235542
153,커피빈코리아CBTL잠실홈플러스점,코리아CBTL잠실홈플러스점,음식,커피점/카페,서울특별시,송파구,잠실6동,37.5162432391894,127.102985725638
154,커피빈코리아삼청동점,코리아삼청동점,음식,커피점/카페,서울특별시,종로구,삼청동,37.5851364085309,126.981767990823
155,커피빈,논현역6번출구앞점,음식,커피점/카페,서울특별시,서초구,잠원동,37.5119380557017,127.020418747895
156,커피빈,코리아남대문점,음식,커피점/카페,서울특별시,중구,회현동,37.5542898342721,126.974027761069
157,커피빈코리아여의도교보증,,음식,커피점/카페,서울특별시,영등포구,여의동,37.5225024956653,126.924573323081
158,커피빈,코리아마리오아울렛점,음식,커피점/카페,서울특별시,금천구,가산동,37.4787100009043,126.886466031597
159,커피빈,코리아서초동점,음식,커피점/카페,서울특별시,서초구,서초3동,37.4866890739141,127.010515197308
160,커피빈코리아올림픽공원,,음식,커피점/카페,서울특별시,송파구,오륜동,37.5203493948844,127.115776502358
161,커피빈,코리아신촌현대백화점점,음식,커피점/카페,서울특별시,서대문구,신촌동,37.556069154454,126.935827820491
162,커피빈코리아이태원점,코리아이태원점,음식,커피점/카페,서울특별시,용산구,이태원1동,37.5348445682058,126.994898468403
163,커피빈,코리아을지로입구역점,음식,커피점/카페,서울특별시,중구,명동,37.5668668840396,126.983227937665
164,커피빈,길동별,음식,커피점/카페,서울특별시,강동구,길동,37.536954537892,127.139998751962
165,커피빈,서초우성아파트앞점,음식,커피점/카페,서울특별시,서초구,서초2동,37.4927208908577,127.028336934523
